,Src,Dst,Weight,edge_type
69788,56,1595,1,0
69789,640,1015,1,0
69790,640,1067,1,0
69791,640,1310,1,0
69804,237,1444,1,0
69805,237,1611,1,0
69806,237,1595,1,0
69807,79,1580,1,0
69808,79,1441,1,0
69809,79,1595,1,0
69812,429,1636,1,0
69821,641,1036,1,0
69822,201,1124,1,0
69823,201,1595,1,0
69824,201,1442,1,0
69825,385,1407,1,0
69826,385,875,1,0
69827,385,1591,1,0
69828,385,1358,1,0
69829,364,1659,1,0
69830,642,1019,1,0
69843,149,1059,1,0
69863,157,1089,1,0
69864,643,1018,1,0
69865,644,1660,1,0
69867,323,1064,1,0
69869,323,1264,1,0
69870,645,1128,1,0
69871,646,1407,1,0
69872,646,1661,1,0
69873,646,1358,1,0
69874,646,1662,1,0
69875,646,1663,1,0
69876,646,1664,1,0
69877,146,1627,1,0
69878,386,1043,1,0
69879,386,1044,1,0
69880,386,1080,1,0
69882,247,1595,1,0
69883,647,875,1,0
69884,648,1615,1,0
69885,648,1343,1,0
69886,371,1665,1,0
69892,471,1310,1,0
69893,171,1003,1,0
69895,649,1666,1,0
69897,5,1011,1,0
69898,152,1577,1,0
69899,152,1084,1,0
69900,285,1595,1,0
69901,650,1667,1,0
69902,650,1668,1,0
69904,650,1669,1,0
69905,651,1669,1,0
69906,652,875,1,0
69907,206,1195,1,0
69908,206,1195,1,0
69909,206,1576,1,0
69910,206,1576,1,0
69911,206,1573,1,0
69912,206,1573,1,0
69913,206,1575,1,0
69914,206,1575,1,0
69915,206,1264,1,0
69916,206,1264,1,0
69919,653,1337,1,0
69920,653,1535,1,0
69921,275,1595,1,0
69923,284,1595,1,0
69925,654,1180,1,0
69926,143,1080,1,0
69927,258,1670,1,0
69928,258,1671,1,0
69935,655,1138,1,0
69938,656,1218,1,0
69940,657,1352,1,0
69941,389,1329,1,0
69942,342,942,1,0
69943,342,1672,1,0
69944,198,1444,1,0
69945,198,1673,1,0
69946,198,1269,1,0
69949,658,1407,1,0
69950,658,1366,1,0
69951,658,1619,1,0
69952,658,1352,1,0
69953,658,875,1,0
69955,658,1674,1,0
69956,360,1321,1,0
69957,360,977,1,0
69962,2,1475,1,0
69977,523,1407,1,0
69978,523,1358,1,0
69979,523,1311,1,0
69980,523,1675,1,0
69981,266,1066,1,0
69999,259,1195,1,0
70000,259,1580,1,0
70001,259,1264,1,0
70002,259,1573,1,0
70003,259,1576,1,0
70004,659,1276,1,0
70008,660,1088,1,0
70009,315,1580,1,0
70010,315,1401,1,0
70013,661,1585,1,0
70014,661,875,1,0
70023,6,1011,1,0
70024,459,1619,1,0
70025,459,875,1,0
70026,459,1352,1,0
70027,459,1011,1,0
70028,459,1585,1,0
70029,459,1524,1,0
70030,662,1074,1,0
70033,294,1576,1,0
70034,294,1573,1,0
70035,294,1264,1,0
70038,313,1676,1,0
70039,448,1407,1,0
70040,448,943,1,0
70041,448,1358,1,0
70042,663,1276,1,0
70043,150,1243,1,0
70044,150,1577,1,0
70045,150,1084,1,0
70046,154,1243,1,0
70047,154,1577,1,0
70048,154,1084,1,0
70049,398,1358,1,0
70050,398,1524,1,0
70051,664,1311,1,0
70052,664,1524,1,0
70053,408,1358,1,0
70054,408,1524,1,0
70055,46,1677,1,0
70056,46,1678,1,0
70057,46,1679,1,0
70059,317,1044,1,0
70061,317,1085,1,0
70062,317,1668,1,0
70065,40,1407,1,0
70066,40,1358,1,0
70085,665,1352,1,0
70089,569,1311,1,0
70100,666,1474,1,0
70101,312,1195,1,0
70102,312,1573,1,0
70103,312,1264,1,0
70104,312,1576,1,0
70105,486,875,1,0
70114,396,1044,1,0
70115,396,1043,1,0
70116,520,1474,1,0
70117,520,1680,1,0
70118,520,1469,1,0
70119,521,1469,1,0
70120,175,1276,1,0
70121,45,1161,1,0
70122,515,1310,1,0
70124,305,1195,1,0
70125,305,1264,1,0
70126,305,1576,1,0
70127,305,1202,1,0
70128,291,1195,1,0
70129,291,1276,1,0
70130,291,1576,1,0
70131,291,1264,1,0
70132,235,1134,1,0
70135,302,1195,1,0
70136,302,1264,1,0
70137,302,1576,1,0
70141,667,1263,1,0
70142,668,1585,1,0
70143,668,1584,1,0
70144,203,1442,1,0
70146,669,875,1,0
70147,669,1585,1,0
70149,197,1381,1,0
70150,541,924,1,0
70152,447,1619,1,0
70153,447,875,1,0
70154,447,1352,1,0
70155,72,1537,1,0
70157,205,1195,1,0
70158,205,1264,1,0
70159,205,1576,1,0
70160,200,875,1,0
70161,128,1310,1,0
70164,518,1680,1,0
70165,670,1625,1,0
70168,288,1195,1,0
70169,288,1576,1,0
70170,288,1264,1,0
70173,245,1195,1,0
70174,245,1177,1,0
70175,245,1576,1,0
70176,245,1264,1,0
70177,671,1352,1,0
70178,254,1394,1,0
70179,185,1585,1,0
70180,672,1276,1,0
70181,672,1681,1,0
70183,345,1376,1,0
70184,260,1195,1,0
70185,260,1576,1,0
70186,260,1264,1,0
70187,406,1682,1,0
70188,53,1683,1,0
70190,194,943,1,0
70191,304,1195,1,0
70192,304,1264,1,0
70193,304,1576,1,0
70194,64,1684,1,0
70195,673,1407,1,0
70196,673,1352,1,0
70197,519,1680,1,0
70198,674,1584,1,0
70199,553,1407,1,0
70200,675,1195,1,0
70201,675,1264,1,0
70202,675,1576,1,0
70204,676,1685,1,0
70205,677,1276,1,0
70206,207,1195,1,0
70207,207,1264,1,0
70208,207,1576,1,0
70209,204,1195,1,0
70210,204,1264,1,0
70211,204,1576,1,0
70212,299,1195,1,0
70213,299,1576,1,0
70214,272,1195,1,0
70219,647,1417,1,0
70220,590,1417,1,0
70221,674,1417,1,0
70222,668,1417,1,0
70223,678,1417,1,0
70224,612,1417,1,0
70225,661,1417,1,0
70226,605,1417,1,0
70228,679,1417,1,0
70230,599,1417,1,0
70232,602,1417,1,0
70233,669,1417,1,0
70235,321,1417,1,0
70236,586,1417,1,0
70237,611,1417,1,0
70240,432,1484,1,0
70241,200,1484,1,0
70243,625,1484,1,0
70245,293,1206,1,0
70249,67,1404,1,0
70250,523,1000,1,0
70255,360,939,1,0
70256,43,939,1,0
70257,84,1004,1,0
70259,340,1004,1,0
70260,194,1004,1,0
70263,289,1004,1,0
70264,193,1686,1,0
70267,680,1687,1,0
70268,647,1335,1,0
70269,674,1335,1,0
70270,661,1335,1,0
70271,679,1335,1,0
70272,599,1335,1,0
70273,602,1335,1,0
70274,668,1335,1,0
70275,669,1335,1,0
70276,586,1335,1,0
70277,611,1335,1,0
70278,141,991,1,0
70279,127,991,1,0
70281,563,1688,1,0
70282,681,1689,1,0
70283,258,1176,1,0
70288,237,995,1,0
70291,27,888,1,0
70292,668,1078,1,0
70293,321,1078,1,0
70298,385,1690,1,0
70300,16,897,1,0
70301,398,1512,1,0
70302,545,1691,1,0
70304,243,1141,1,0
70306,576,1692,1,0
70309,682,1692,1,0
70316,683,1342,1,0
70317,684,1342,1,0
70319,685,1342,1,0
70321,686,1342,1,0
70322,641,1275,1,0
70323,515,1275,1,0
70325,177,1275,1,0
70326,178,1275,1,0
70327,399,1275,1,0
70328,514,1275,1,0
70329,617,1275,1,0
70330,465,1275,1,0
70331,511,1275,1,0
70332,552,1275,1,0
70333,614,1275,1,0
70334,662,1275,1,0
70335,378,1275,1,0
70336,99,1275,1,0
70337,129,1275,1,0
70338,100,1275,1,0
70339,293,1113,1,0
70340,312,1113,1,0
70341,272,1113,1,0
70342,260,1113,1,0
70343,351,1113,1,0
70344,300,1113,1,0
70345,291,1113,1,0
70346,294,1113,1,0
70347,416,1113,1,0
70348,299,1113,1,0
70349,288,1113,1,0
70350,675,1113,1,0
70351,245,1113,1,0
70352,302,1113,1,0
70353,304,1113,1,0
70354,259,1113,1,0
70355,232,1113,1,0
70356,305,1113,1,0
70357,663,1414,1,0
70360,140,1414,1,0
70362,597,1414,1,0
70366,407,1414,1,0
70367,638,1414,1,0
70373,687,1414,1,0
70374,605,1414,1,0
70375,659,1414,1,0
70378,430,1414,1,0
70380,448,1414,1,0
70381,688,1414,1,0
70386,563,1414,1,0
70388,78,1414,1,0
70389,552,1292,1,0
70396,214,1693,1,0
70407,689,1694,1,0
70408,690,1694,1,0
70409,691,1694,1,0
70415,414,1150,1,0
70416,74,1385,1,0
70417,99,1385,1,0
70418,69,1385,1,0
70419,223,1110,1,0
70420,220,1110,1,0
70421,30,1110,1,0
70422,408,1695,1,0
70423,398,1695,1,0
70425,518,1696,1,0
70426,520,1696,1,0
70427,519,1696,1,0
70428,293,1112,1,0
70429,312,1112,1,0
70430,272,1112,1,0
70431,260,1112,1,0
70432,351,1112,1,0
70433,300,1112,1,0
70434,291,1112,1,0
70435,294,1112,1,0
70436,416,1112,1,0
70437,299,1112,1,0
70438,288,1112,1,0
70439,675,1112,1,0
70440,245,1112,1,0
70441,302,1112,1,0
70442,304,1112,1,0
70443,259,1112,1,0
70444,232,1112,1,0
70445,305,1112,1,0
70446,294,1115,1,0
70450,381,1697,1,0
70456,434,947,1,0
70461,187,1041,1,0
70462,252,1698,1,0
70463,508,1698,1,0
70467,42,979,1,0
70472,673,1598,1,0
70475,254,1598,1,0
70476,576,1598,1,0
70478,692,1598,1,0
70484,317,1416,1,0
70485,421,1416,1,0
70487,504,1416,1,0
70490,447,1416,1,0
70491,612,1416,1,0
70492,140,1416,1,0
70493,658,1416,1,0
70495,673,1416,1,0
70500,693,1416,1,0
70503,322,1416,1,0
70506,665,1416,1,0
70511,266,930,1,0
70512,416,930,1,0
70513,571,930,1,0
70515,610,930,1,0
70516,622,930,1,0
70517,254,1423,1,0
70518,347,1042,1,0
70519,139,1042,1,0
70520,64,1379,1,0
70523,607,1699,1,0
70526,323,1592,1,0
70538,323,1700,1,0
70540,33,1605,1,0
70541,694,1701,1,0
70543,434,984,1,0
70544,459,984,1,0
70545,630,984,1,0
70546,364,1012,1,0
70548,518,1702,1,0
70549,638,1702,1,0
70550,552,1068,1,0
70551,378,1068,1,0
70552,99,1068,1,0
70553,129,1068,1,0
70554,100,1068,1,0
70555,77,1068,1,0
70558,680,1703,1,0
70559,576,1622,1,0
70561,682,1622,1,0
70564,322,1212,1,0
70565,185,1030,1,0
70568,632,1030,1,0
70569,211,1030,1,0
70570,695,1030,1,0
70571,291,1030,1,0
70573,663,1030,1,0
70576,672,1030,1,0
70577,65,1030,1,0
70578,646,1030,1,0
70579,659,1030,1,0
70580,33,1030,1,0
70582,677,1030,1,0
70583,696,1030,1,0
70584,597,1030,1,0
70587,15,1030,1,0
70589,175,1030,1,0
70590,168,1030,1,0
70591,697,1296,1,0
70593,648,1296,1,0
70594,237,1296,1,0
70596,572,1543,1,0
70597,15,1704,1,0
70598,668,1327,1,0
70600,99,1327,1,0
70601,44,1327,1,0
70607,69,1327,1,0
70608,322,1327,1,0
70609,440,1492,1,0
70610,440,1705,1,0
70612,421,1166,1,0
70613,381,1166,1,0
70615,385,1166,1,0
70616,447,1166,1,0
70618,445,1166,1,0
70620,464,1166,1,0
70622,322,1166,1,0
70623,61,1166,1,0
70627,264,1178,1,0
70628,263,1178,1,0
70629,294,1178,1,0
70630,262,1178,1,0
70632,621,1324,1,0
70633,639,1324,1,0
70634,141,1324,1,0
70635,650,1324,1,0
70636,145,1324,1,0
70637,197,1315,1,0
70644,78,1162,1,0
70645,464,1390,1,0
70647,111,1032,1,0
70648,114,1032,1,0
70649,13,1032,1,0
70650,696,1706,1,0
70656,523,1581,1,0
70657,698,873,1,0
70658,111,873,1,0
70660,518,873,1,0
70661,116,873,1,0
70663,317,873,1,0
70664,167,873,1,0
70666,169,873,1,0
70667,526,1020,1,0
70668,525,1020,1,0
70669,529,1020,1,0
70670,530,1020,1,0
70671,531,1020,1,0
70672,524,1020,1,0
70673,533,1020,1,0
70674,534,1020,1,0
70676,528,1020,1,0
70677,527,1020,1,0
70678,64,1707,1,0
70679,28,1272,1,0
70680,55,1708,1,0
70681,53,1708,1,0
70682,627,1708,1,0
70684,438,1249,1,0
70685,161,1249,1,0
70686,651,880,1,0
70687,698,880,1,0
70688,699,880,1,0
70689,44,880,1,0
70690,141,880,1,0
70691,116,880,1,0
70692,317,880,1,0
70693,510,880,1,0
70694,386,880,1,0
70698,448,880,1,0
70699,700,880,1,0
70700,322,880,1,0
70702,68,966,1,0
70703,194,1082,1,0
70704,64,868,1,0
70705,74,868,1,0
70706,374,1709,1,0
70708,246,1594,1,0
70710,211,1594,1,0
70711,200,1594,1,0
70712,240,1594,1,0
70713,29,1594,1,0
70714,79,1594,1,0
70715,281,1594,1,0
70716,209,1594,1,0
70717,309,1594,1,0
70718,306,1594,1,0
70719,298,1594,1,0
70720,203,1594,1,0
70721,245,1594,1,0
70722,254,1594,1,0
70723,237,1594,1,0
70724,315,1594,1,0
70725,265,1594,1,0
70726,239,1594,1,0
70727,243,1594,1,0
70728,56,1594,1,0
70729,242,1594,1,0
70730,275,1594,1,0
70731,241,1594,1,0
70732,201,1594,1,0
70733,283,1594,1,0
70735,238,1594,1,0
70736,284,1594,1,0
70737,316,1594,1,0
70738,28,1594,1,0
70740,229,1594,1,0
70741,285,1594,1,0
70742,247,1594,1,0
70743,473,1594,1,0
70744,304,1594,1,0
70745,563,1594,1,0
70746,308,1594,1,0
70747,38,1594,1,0
70748,138,1046,1,0
70749,381,1046,1,0
70750,385,1046,1,0
70751,445,1046,1,0
70755,674,1586,1,0
70756,668,1586,1,0
70763,445,1586,1,0
70764,496,1586,1,0
70773,11,1028,1,0
70780,74,994,1,0
70785,133,887,1,0
70786,235,887,1,0
70787,247,1710,1,0
70788,625,1711,1,0
70789,258,1712,1,0
70790,645,1125,1,0
70791,701,1125,1,0
70792,698,894,1,0
70793,538,894,1,0
70794,185,1713,1,0
70795,508,1146,1,0
70796,143,1146,1,0
70797,396,1146,1,0
70798,395,1146,1,0
70799,386,1146,1,0
70800,353,1146,1,0
70801,317,1589,1,0
70803,447,1589,1,0
70804,673,1589,1,0
70806,445,1589,1,0
70808,158,1589,1,0
70814,665,1589,1,0
70821,571,931,1,0
70822,358,931,1,0
70830,240,1136,1,0
70831,239,1136,1,0
70832,359,1714,1,0
70833,540,1714,1,0
70835,472,1123,1,0
70837,504,1338,1,0
70839,447,1338,1,0
70841,673,1338,1,0
70845,702,1338,1,0
70849,674,1587,1,0
70850,668,1587,1,0
70851,661,1587,1,0
70858,445,1587,1,0
70861,669,1587,1,0
70862,703,1587,1,0
70868,385,1226,1,0
70873,360,1325,1,0
70876,200,1216,1,0
70877,294,1216,1,0
70879,414,1148,1,0
70880,204,1715,1,0
70882,518,1716,1,0
70883,520,1716,1,0
70884,519,1716,1,0
70886,246,1596,1,0
70887,211,1596,1,0
70888,200,1596,1,0
70889,29,1596,1,0
70890,79,1596,1,0
70891,281,1596,1,0
70892,209,1596,1,0
70893,298,1596,1,0
70894,203,1596,1,0
70895,245,1596,1,0
70896,254,1596,1,0
70897,323,1596,1,0
70899,237,1596,1,0
70900,315,1596,1,0
70901,265,1596,1,0
70902,239,1596,1,0
70903,56,1596,1,0
70904,275,1596,1,0
70905,201,1596,1,0
70906,238,1596,1,0
70907,284,1596,1,0
70908,316,1596,1,0
70909,28,1596,1,0
70910,229,1596,1,0
70911,285,1596,1,0
70912,247,1596,1,0
70913,473,1596,1,0
70914,304,1596,1,0
70915,308,1596,1,0
70916,38,1596,1,0
70917,447,1717,1,0
70918,654,1181,1,0
70919,654,1179,1,0
70921,320,1602,1,0
70923,259,941,1,0
70926,312,1574,1,0
70927,291,1574,1,0
70928,299,1574,1,0
70929,672,1574,1,0
70930,245,1574,1,0
70931,302,1574,1,0
70932,677,1574,1,0
70933,293,1574,1,0
70934,206,1574,1,0
70935,206,1574,1,0
70936,204,1574,1,0
70937,272,1574,1,0
70938,260,1574,1,0
70939,294,1574,1,0
70940,205,1574,1,0
70941,288,1574,1,0
70942,675,1574,1,0
70943,207,1574,1,0
70944,175,1574,1,0
70945,304,1574,1,0
70946,259,1574,1,0
70947,305,1574,1,0
70949,140,1718,1,0
70951,704,1719,1,0
70954,106,1006,1,0
70956,647,1452,1,0
70957,668,1452,1,0
70958,360,1452,1,0
70963,72,1720,1,0
70964,705,1720,1,0
70965,298,1188,1,0
70969,239,1219,1,0
70970,706,1721,1,0
70971,707,1722,1,0
70974,708,1618,1,0
70975,251,1144,1,0
70977,65,1347,1,0
70981,433,911,1,0
70982,64,1008,1,0
70984,312,1723,1,0
70985,258,1723,1,0
70986,540,1386,1,0
70987,312,1199,1,0
70988,291,1199,1,0
70989,245,1199,1,0
70990,302,1199,1,0
70991,293,1199,1,0
70992,206,1199,1,0
70993,206,1199,1,0
70994,204,1199,1,0
70995,272,1199,1,0
70996,260,1199,1,0
70997,294,1199,1,0
70998,205,1199,1,0
70999,288,1199,1,0
71000,675,1199,1,0
71001,207,1199,1,0
71002,304,1199,1,0
71003,259,1199,1,0
71004,305,1199,1,0
71006,519,1468,1,0
71007,31,1130,1,0
71008,291,1214,1,0
71009,299,1214,1,0
71010,245,1214,1,0
71011,302,1214,1,0
71012,206,1214,1,0
71013,206,1214,1,0
71014,204,1214,1,0
71015,272,1214,1,0
71016,260,1214,1,0
71017,205,1214,1,0
71022,288,1214,1,0
71023,675,1214,1,0
71025,207,1214,1,0
71026,304,1214,1,0
71027,259,1214,1,0
71028,305,1214,1,0
71029,258,1724,1,0
71031,302,1204,1,0
71033,709,1065,1,0
71035,710,993,1,0
71036,711,1725,1,0
71038,203,1124,1,0
71039,220,1124,1,0
71040,316,1220,1,0
71041,200,1127,1,0
71042,219,1127,1,0
71044,681,1726,1,0
71045,712,1726,1,0
71046,32,1727,1,0
71048,198,1633,1,0
71050,518,1470,1,0
71051,470,1610,1,0
71052,456,1610,1,0
71053,99,1610,1,0
71054,16,1034,1,0
71055,44,1728,1,0
71060,170,1591,1,0
71061,397,1665,1,0
71062,396,1080,1,0
71063,353,1080,1,0
71064,662,1036,1,0
71065,44,1729,1,0
71067,262,1158,1,0
71070,518,1472,1,0
71071,28,1472,1,0
71072,519,1472,1,0
71073,713,1355,1,0
71074,312,1575,1,0
71075,291,1575,1,0
71076,299,1575,1,0
71077,245,1575,1,0
71078,302,1575,1,0
71079,293,1575,1,0
71080,204,1575,1,0
71081,272,1575,1,0
71082,260,1575,1,0
71083,294,1575,1,0
71084,205,1575,1,0
71088,288,1575,1,0
71089,675,1575,1,0
71090,207,1575,1,0
71091,304,1575,1,0
71092,259,1575,1,0
71093,305,1575,1,0
71094,526,1023,1,0
71095,525,1023,1,0
71096,529,1023,1,0
71097,530,1023,1,0
71098,531,1023,1,0
71099,524,1023,1,0
71100,533,1023,1,0
71101,534,1023,1,0
71102,528,1023,1,0
71103,527,1023,1,0
71104,185,1611,1,0
71107,674,1730,1,0
71108,668,1730,1,0
71109,679,1730,1,0
71111,523,1731,1,0
71115,345,1360,1,0
71116,53,1732,1,0
71117,345,1059,1,0
71118,322,1059,1,0
71119,64,977,1,0
71121,714,1733,1,0
71122,553,1366,1,0
71124,64,1269,1,0
71125,246,1595,1,0
71126,211,1595,1,0
71127,200,1595,1,0
71128,29,1595,1,0
71129,281,1595,1,0
71130,209,1595,1,0
71131,298,1595,1,0
71132,203,1595,1,0
71133,245,1595,1,0
71134,254,1595,1,0
71135,315,1595,1,0
71136,265,1595,1,0
71137,239,1595,1,0
71138,238,1595,1,0
71139,316,1595,1,0
71140,28,1595,1,0
71141,229,1595,1,0
71142,473,1595,1,0
71143,304,1595,1,0
71144,308,1595,1,0
71145,38,1595,1,0
71150,715,1649,1,0
71151,41,1734,1,0
71152,672,1734,1,0
71154,239,1580,1,0
71155,260,1580,1,0
71156,28,1580,1,0
71157,263,1580,1,0
71158,200,1580,1,0
71159,298,1580,1,0
71160,294,1580,1,0
71164,316,1401,1,0
71167,72,1402,1,0
71173,708,1735,1,0
71179,197,1736,1,0
71181,30,1441,1,0
71184,264,1157,1,0
71186,716,1737,1,0
71187,717,1447,1,0
71188,249,1738,1,0
71189,185,1739,1,0
71190,515,1067,1,0
71191,100,1067,1,0
71192,41,937,1,0
71193,43,937,1,0
71194,666,1089,1,0
71199,155,1577,1,0
71203,673,1311,1,0
71208,406,1740,1,0
71209,31,1740,1,0
71210,515,1015,1,0
71211,378,1015,1,0
71212,456,1015,1,0
71214,515,992,1,0
71215,520,1011,1,0
71216,161,1145,1,0
71217,293,1573,1,0
71218,204,1573,1,0
71219,245,1573,1,0
71220,272,1573,1,0
71221,260,1573,1,0
71222,302,1573,1,0
71223,207,1573,1,0
71224,291,1573,1,0
71225,304,1573,1,0
71226,205,1573,1,0
71227,299,1573,1,0
71228,288,1573,1,0
71229,675,1573,1,0
71230,305,1573,1,0
71231,377,1590,1,0
71232,44,1161,1,0
71233,412,1161,1,0
71235,499,1741,1,0
71239,185,1444,1,0
71240,383,1444,1,0
71243,519,1742,1,0
71246,718,1319,1,0
71247,719,1088,1,0
71248,432,1469,1,0
71250,518,1469,1,0
71252,518,1474,1,0
71253,65,1474,1,0
71254,519,1474,1,0
71255,716,1743,1,0
71256,185,1673,1,0
71257,64,1744,1,0
71258,381,875,1,0
71259,674,875,1,0
71260,679,875,1,0
71261,377,875,1,0
71262,720,875,1,0
71263,185,875,1,0
71268,703,875,1,0
71269,158,875,1,0
71270,322,875,1,0
71271,185,1619,1,0
71272,32,1745,1,0
71273,673,1358,1,0
71274,721,1358,1,0
71275,553,1358,1,0
71276,64,905,1,0
71277,141,1627,1,0
71278,322,1003,1,0
71279,534,1676,1,0
71280,272,1634,1,0
71281,675,1634,1,0
71282,674,1585,1,0
71285,383,1329,1,0
71287,353,1043,1,0
71288,722,1537,1,0
71289,141,1537,1,0
71291,456,1310,1,0
71292,381,1644,1,0
71293,508,1044,1,0
71296,353,1044,1,0
71297,723,1746,1,0
71301,383,1535,1,0
71302,456,1681,1,0
71305,299,1264,1,0
71306,293,1264,1,0
71307,216,1126,1,0
71308,219,1126,1,0
71309,31,1126,1,0
71310,721,1407,1,0
71311,512,1074,1,0
71312,293,1576,1,0
71313,272,1576,1,0
71314,322,1352,1,0
71315,322,1266,1,0
71316,63,1747,1,0
71317,63,1748,1,0
71318,77,1747,1,0
71319,77,1748,1,0
71320,76,1747,1,0
71321,76,1748,1,0
71322,63,1749,1,0
71323,77,1749,1,0
71324,76,1749,1,0
71325,177,1750,1,0
71326,177,1751,1,0
71327,177,1752,1,0
71328,177,1753,1,0
71329,511,1750,1,0
71330,511,1752,1,0
71331,511,1751,1,0
71332,511,1753,1,0
71333,513,1750,1,0
71334,513,1752,1,0
71335,513,1751,1,0
71336,513,1753,1,0
71337,724,1275,1,0
71338,725,1036,1,0
71339,44,1254,1,0
71340,381,1754,1,0
71341,445,1754,1,0
71342,7,1254,1,0
71343,7,1253,1,0
71344,25,1254,1,0
71345,25,1253,1,0
71346,70,1755,1,0
71347,71,1755,1,0
71348,69,1755,1,0
71349,70,1756,1,0
71350,71,1756,1,0
71351,69,1756,1,0
71352,230,1441,1,0
71353,265,1441,1,0
71354,472,1441,1,0
71355,240,1441,1,0
71356,241,1441,1,0
71357,28,1441,1,0
71358,56,1441,1,0
71359,243,1441,1,0
71360,220,1441,1,0
71361,225,1442,1,0
71362,348,1757,1,0
71363,348,1758,1,0
71364,348,1759,1,0
71365,348,1109,1,0
71366,726,1270,1,0
71367,447,1256,1,0
71368,581,1311,1,0
71369,581,1760,1,0
71372,666,1409,1,0
71373,666,1311,1,0
71374,666,1761,1,0
71375,199,1761,1,0
71376,727,1761,1,0
71377,636,1409,1,0
71378,636,1254,1,0
71379,636,1762,1,0
71380,636,1763,1,0
71381,636,1444,1,0
71382,636,1452,1,0
71383,636,1611,1,0
71385,665,1254,1,0
71386,157,1409,1,0
71387,185,1452,1,0
71388,185,1340,1,0
71389,185,1247,1,0
71390,185,1764,1,0
71391,198,1452,1,0
71392,198,1611,1,0
71394,198,1254,1,0
71395,198,1764,1,0
71396,728,1254,1,0
71397,728,1255,1,0
71400,372,1526,1,0
71401,372,1527,1,0
71402,372,1528,1,0
71403,372,1529,1,0
71404,341,1526,1,0
71405,341,1527,1,0
71406,341,1528,1,0
71407,341,1529,1,0
71408,621,1526,1,0
71409,621,1527,1,0
71410,621,1528,1,0
71411,621,1529,1,0
71412,372,1765,1,0
71413,372,1766,1,0
71414,372,1767,1,0
71415,372,1768,1,0
71416,341,1765,1,0
71417,341,1766,1,0
71418,341,1767,1,0
71419,341,1768,1,0
71420,621,1765,1,0
71421,621,1766,1,0
71422,621,1767,1,0
71423,621,1768,1,0
71424,404,1765,1,0
71425,404,1766,1,0
71426,404,1767,1,0
71427,404,1768,1,0
71428,591,1765,1,0
71429,591,1766,1,0
71430,591,1767,1,0
71431,591,1768,1,0
71432,341,1769,1,0
71433,729,1770,1,0
71434,312,1215,1,0
71435,312,1152,1,0
71436,72,1578,1,0
71437,275,1058,1,0
71438,311,1211,1,0
71439,730,1513,1,0
71440,38,1771,1,0
71453,731,1583,1,0
71454,732,1772,1,0
71455,732,1569,1,0
71458,733,1773,1,0
71459,734,1773,1,0
71460,588,1773,1,0
71463,735,1773,1,0
71466,442,1248,1,0
71467,583,1445,1,0
71468,736,1382,1,0
71469,635,1333,1,0
71473,317,1254,1,0
71474,317,1262,1,0
71476,520,1774,1,0
71477,520,1775,1,0
71478,522,1469,1,0
71479,522,1468,1,0
71480,520,1467,1,0
71481,521,1393,1,0
71482,521,1776,1,0
71483,521,1342,1,0
71484,522,1777,1,0
71486,521,1778,1,0
71487,521,1779,1,0
71492,561,1244,1,0
71494,561,1245,1,0
71496,561,1593,1,0
71497,589,1780,1,0
71498,434,1011,1,0
71509,433,1343,1,0
71510,737,1343,1,0
71511,433,1566,1,0
71512,737,1566,1,0
71513,648,1781,1,0
71514,648,1782,1,0
71515,738,1285,1,0
71516,738,1331,1,0
71522,739,1619,1,0
71537,211,1783,1,0
71538,704,1784,1,0
71541,704,1324,1,0
71542,660,1785,1,0
71543,719,1785,1,0
71544,740,1786,1,0
71545,712,1786,1,0
71546,712,1787,1,0
71547,741,1786,1,0
71548,741,1726,1,0
71549,741,1787,1,0
71550,666,1589,1,0
71551,666,875,1,0
71552,606,1452,1,0
71555,742,1297,1,0
71556,742,1598,1,0
71558,193,1004,1,0
71560,178,1067,1,0
71561,99,1310,1,0
71562,99,1788,1,0
71563,131,1310,1,0
71564,131,1789,1,0
71565,131,1788,1,0
71566,129,1067,1,0
71567,129,1310,1,0
71568,128,1067,1,0
71569,128,1610,1,0
71570,471,1275,1,0
71571,471,1036,1,0
71572,471,1067,1,0
71573,471,1015,1,0
71574,471,992,1,0
71575,471,990,1,0
71590,229,1110,1,0
71591,202,1124,1,0
71592,473,1442,1,0
71593,474,1123,1,0
71594,474,1126,1,0
71595,474,894,1,0
71596,29,1127,1,0
71597,30,1126,1,0
71598,448,1044,1,0
71599,448,900,1,0
71600,448,1589,1,0
71601,743,1589,1,0
71602,743,875,1,0
71603,744,1607,1,0
71604,584,1474,1,0
71605,706,1790,1,0
71607,745,1791,1,0
71610,680,1792,1,0
71612,746,1569,1,0
71614,747,1793,1,0
71615,748,1794,1,0
71616,749,1795,1,0
71617,749,1796,1,0
71618,749,875,1,0
71620,734,1797,1,0
71623,88,1673,1,0
71633,585,1402,1,0
71634,585,1589,1,0
71635,750,1330,1,0
71640,244,1416,1,0
71641,244,1352,1,0
71643,200,1619,1,0
71644,200,1589,1,0
71645,200,1416,1,0
71646,200,1352,1,0
71647,241,1136,1,0
71648,751,1125,1,0
71650,500,1598,1,0
71651,500,1311,1,0
71652,228,1311,1,0
71653,35,1536,1,0
71654,622,993,1,0
71655,622,931,1,0
71656,580,993,1,0
71657,580,996,1,0
71659,720,1079,1,0
71660,752,1335,1,0
71661,504,1352,1,0
71662,152,1243,1,0
71663,753,1786,1,0
71664,17,1798,1,0
71668,681,1012,1,0
