,Src,Dst,Weight,edge_type
33511,2313,6912,1,0
33512,1441,5104,1,0
33513,173,6578,1,0
33515,301,6047,1,0
33654,2021,5202,1,0
33655,578,5225,1,0
33657,3213,6869,1,0
33661,3028,7454,1,0
33665,43,5728,1,0
33666,63,6101,1,0
33667,2168,5539,1,0
33668,751,6800,1,0
33669,2919,7201,1,0
33670,358,6840,1,0
33671,2021,7169,1,0
33672,496,7169,1,0
33673,42,5728,1,0
33674,496,7455,1,0
33676,578,7456,1,0
33678,3214,6720,1,0
33818,2168,4949,1,0
33819,1350,5063,1,0
33820,2168,5217,1,0
33821,3215,5204,1,0
33822,3216,5204,1,0
33823,2791,5432,1,0
33824,732,6667,1,0
33825,2216,4940,1,0
33828,3217,5204,1,0
33829,3218,6070,1,0
33830,40,5576,1,0
33831,1148,5079,1,0
33832,602,5079,1,0
33833,426,5079,1,0
33834,755,5079,1,0
33836,689,5681,1,0
33837,97,5346,1,0
33838,2102,5529,1,0
33839,3219,7457,1,0
33840,249,6236,1,0
33841,1353,5682,1,0
33842,3016,5924,1,0
33843,354,5013,1,0
33848,946,5817,1,0
33849,3220,5780,1,0
33851,3221,7122,1,0
33852,2960,4952,1,0
33854,321,5780,1,0
33855,130,5924,1,0
33856,3212,5066,1,0
33857,3093,7458,1,0
33858,659,5457,1,0
33859,818,5087,1,0
33860,2926,5818,1,0
33861,2753,4952,1,0
33862,1007,5920,1,0
33863,2109,7106,1,0
33864,3222,5924,1,0
33865,924,7106,1,0
33866,578,7106,1,0
33868,1907,7106,1,0
33870,2689,7124,1,0
33871,98,5487,1,0
33872,876,7106,1,0
33873,409,5558,1,0
33874,3223,6169,1,0
33875,173,5099,1,0
33877,879,7024,1,0
33879,2112,6573,1,0
33880,788,6269,1,0
33881,589,6723,1,0
33882,578,7026,1,0
33883,317,5792,1,0
33884,1884,5822,1,0
33885,1001,6584,1,0
33887,2238,4961,1,0
33893,697,5104,1,0
33894,2216,4880,1,0
33898,3224,5461,1,0
33899,29,6152,1,0
33900,118,7459,1,0
33901,578,5531,1,0
33904,24,5795,1,0
33906,1897,5822,1,0
33907,876,5795,1,0
33908,376,6211,1,0
33909,3225,5432,1,0
33910,1287,6279,1,0
33912,3226,7325,1,0
33913,3002,7356,1,0
33914,1761,6108,1,0
33915,578,6945,1,0
33917,173,7460,1,0
33918,98,5160,1,0
33919,1935,4859,1,0
33921,3227,5708,1,0
33922,640,6164,1,0
33923,2407,5708,1,0
33924,244,6705,1,0
33932,35,5847,1,0
33933,985,5806,1,0
33934,2490,5020,1,0
33936,3228,4929,1,0
33938,44,6208,1,0
33939,1312,5523,1,0
33942,3229,7461,1,0
33944,3103,5822,1,0
33945,426,4985,1,0
33948,1931,5822,1,0
33949,2678,5032,1,0
33950,578,7462,1,0
33951,128,7463,1,0
33952,2688,5237,1,0
33953,42,7041,1,0
33954,2142,5822,1,0
33955,98,7464,1,0
33956,179,5329,1,0
33957,1018,6851,1,0
33961,2478,5822,1,0
33962,114,5219,1,0
33963,238,5384,1,0
33965,110,7465,1,0
33967,2497,5381,1,0
33972,40,5243,1,0
33975,3230,7466,1,0
33977,3231,7354,1,0
33979,634,5243,1,0
33981,824,6387,1,0
33982,3131,6070,1,0
33983,2519,6070,1,0
33984,2765,6842,1,0
34121,3232,5397,1,0
34122,721,5990,1,0
34123,409,7396,1,0
34124,3233,5827,1,0
34127,3234,5183,1,0
34129,3235,6584,1,0
34130,508,7467,1,0
34131,3236,5118,1,0
34132,772,5670,1,0
34133,1242,5589,1,0
34134,114,5245,1,0
34135,626,5670,1,0
34136,773,5285,1,0
34137,2582,5670,1,0
34274,2978,6822,1,0
34276,3237,5243,1,0
34279,3115,7468,1,0
34280,3238,5894,1,0
34282,160,7027,1,0
34285,97,5090,1,0
34288,788,5595,1,0
34289,673,5582,1,0
34294,114,5334,1,0
34295,3239,7469,1,0
34296,3240,5334,1,0
34297,3241,5334,1,0
34299,791,6645,1,0
34300,431,4938,1,0
34302,3242,4938,1,0
34303,955,7470,1,0
34306,2969,5380,1,0
34307,3243,7399,1,0
34310,1716,6566,1,0
34312,532,6048,1,0
34313,554,4840,1,0
34314,285,6084,1,0
34315,643,4986,1,0
34317,2010,5052,1,0
34456,3244,4980,1,0
34457,160,7006,1,0
34458,3245,6723,1,0
34460,3065,5024,1,0
34461,3246,4918,1,0
34463,1007,7471,1,0
34464,250,5058,1,0
34465,2285,6076,1,0
34466,165,5999,1,0
34467,2021,5063,1,0
34468,436,5063,1,0
34469,35,5537,1,0
34470,2803,5063,1,0
34472,114,5052,1,0
34474,952,5058,1,0
34475,864,5746,1,0
34476,3247,5063,1,0
34479,558,7472,1,0
34480,2981,5477,1,0
34619,1416,5799,1,0
34620,3248,7473,1,0
34621,1164,5702,1,0
34622,645,4813,1,0
34623,342,5007,1,0
34624,403,5134,1,0
34625,3249,5267,1,0
34762,458,5356,1,0
34764,114,7474,1,0
34765,2526,5773,1,0
34767,3250,5037,1,0
34776,3251,6061,1,0
34778,98,5215,1,0
34779,40,6530,1,0
34780,114,4970,1,0
34781,1442,6061,1,0
34920,578,7446,1,0
34923,3252,4929,1,0
34924,1652,5906,1,0
34925,233,5906,1,0
34926,2249,7475,1,0
34927,1590,5416,1,0
34928,2129,7147,1,0
34929,1007,7476,1,0
34932,1022,7477,1,0
34935,2137,6037,1,0
34936,175,5720,1,0
34937,928,4947,1,0
34938,3253,5701,1,0
34939,3254,5095,1,0
34941,75,5106,1,0
34942,2607,5701,1,0
35080,42,5915,1,0
35081,712,7276,1,0
35083,2490,6261,1,0
35084,3255,4918,1,0
35085,3256,5095,1,0
35086,943,5455,1,0
35087,1353,4829,1,0
35088,577,5781,1,0
35090,75,5455,1,0
35091,3257,5455,1,0
35095,1346,6153,1,0
35097,111,5263,1,0
35098,304,7361,1,0
35099,2472,7478,1,0
35101,160,7209,1,0
35102,24,4932,1,0
35106,1200,5912,1,0
35243,40,7479,1,0
35381,26,7147,1,0
35382,244,6100,1,0
35384,98,7480,1,0
35386,1645,6839,1,0
35390,317,5116,1,0
35392,98,7481,1,0
35396,110,5672,1,0
35397,2731,7482,1,0
35402,2404,5495,1,0
35406,1253,6168,1,0
35407,2541,5243,1,0
35408,3216,4886,1,0
35409,3258,5046,1,0
35411,1091,6180,1,0
35412,1257,5590,1,0
35416,3259,7361,1,0
35418,3217,4886,1,0
35691,2109,5057,1,0
35692,97,5057,1,0
35693,184,6923,1,0
35694,3260,4964,1,0
35695,98,5057,1,0
35696,830,5212,1,0
35697,1957,6692,1,0
35698,40,7483,1,0
35699,3261,6910,1,0
35700,645,5057,1,0
35702,578,6346,1,0
35703,574,7169,1,0
35704,48,5780,1,0
35705,3262,5822,1,0
35707,179,7481,1,0
35708,3263,4952,1,0
35709,2445,6595,1,0
35710,160,7484,1,0
35711,1515,5058,1,0
35712,2364,6130,1,0
35713,2021,6992,1,0
35714,2796,6130,1,0
35715,1250,6533,1,0
35716,2091,6130,1,0
35717,876,6533,1,0
35718,2865,6130,1,0
35719,1901,7252,1,0
35720,1634,5858,1,0
35721,26,6152,1,0
35722,2446,6130,1,0
35723,578,7485,1,0
35997,1915,6130,1,0
35998,3264,5404,1,0
36000,2593,6130,1,0
36001,2113,6130,1,0
36002,149,5239,1,0
36003,409,4923,1,0
36004,114,5222,1,0
36005,415,4875,1,0
36006,1984,5822,1,0
36007,3265,5380,1,0
36009,2257,6130,1,0
36010,3266,5095,1,0
36011,3267,4936,1,0
36012,2164,6130,1,0
36014,2124,6130,1,0
36015,177,4829,1,0
36016,75,4949,1,0
36017,2195,6716,1,0
36018,2580,6130,1,0
36019,409,7479,1,0
36020,2361,6130,1,0
36021,2318,6130,1,0
36159,2894,6153,1,0
36160,2437,5371,1,0
36161,2438,5371,1,0
36162,3268,5226,1,0
36163,3269,6130,1,0
36164,3270,5157,1,0
36165,3271,6910,1,0
36166,2480,6910,1,0
36167,508,7486,1,0
36168,1683,6228,1,0
36169,496,4840,1,0
36170,317,4969,1,0
36171,3270,5428,1,0
36173,187,7487,1,0
36174,3272,4969,1,0
36175,409,6091,1,0
36177,2154,5191,1,0
36178,97,6750,1,0
36316,825,6934,1,0
36317,3273,5365,1,0
36318,129,4922,1,0
36320,2448,6595,1,0
36321,35,5174,1,0
36322,1406,7488,1,0
36324,1512,6416,1,0
36325,1651,6334,1,0
36326,60,5572,1,0
36327,1125,5207,1,0
36328,1192,5398,1,0
36329,97,6992,1,0
36331,2634,7398,1,0
36335,415,7141,1,0
36336,2718,5222,1,0
36337,2112,5572,1,0
36340,2367,5095,1,0
36341,288,6910,1,0
36342,827,5380,1,0
36343,164,5380,1,0
36344,40,7489,1,0
36345,2917,7076,1,0
36346,3274,7354,1,0
36347,584,6595,1,0
36348,1498,6332,1,0
36349,1509,6322,1,0
36357,3275,5478,1,0
36358,2585,6294,1,0
36361,3276,5519,1,0
36363,26,7490,1,0
36364,358,7491,1,0
36365,98,7492,1,0
36368,1966,7490,1,0
36369,3277,7493,1,0
36371,2791,7490,1,0
36509,3278,7440,1,0
36648,1509,6325,1,0
36649,1503,6332,1,0
36786,121,5478,1,0
36787,2021,7494,1,0
36788,3279,5456,1,0
36794,409,6026,1,0
36795,249,4998,1,0
36796,3280,4998,1,0
36798,876,5456,1,0
36800,1929,5833,1,0
36801,24,5833,1,0
36802,285,4934,1,0
36803,2112,6725,1,0
36804,129,5273,1,0
36942,496,7138,1,0
36943,626,4904,1,0
36944,3101,5386,1,0
36945,40,6236,1,0
36947,1247,7495,1,0
36949,3281,4912,1,0
36951,3282,7495,1,0
36956,160,5797,1,0
36957,592,5063,1,0
37096,1238,5386,1,0
37099,3283,6637,1,0
37237,297,5475,1,0
37238,3284,7135,1,0
37239,3285,7496,1,0
37240,2981,7497,1,0
37241,3286,7338,1,0
37384,206,5805,1,0
37521,97,5292,1,0
37522,730,5805,1,0
37523,547,5922,1,0
37524,2273,5473,1,0
37525,682,6886,1,0
37526,2777,5390,1,0
37529,61,5800,1,0
37530,1647,6209,1,0
37531,160,5720,1,0
37532,928,4932,1,0
37535,798,4934,1,0
37536,160,6356,1,0
37537,2522,6595,1,0
37538,2564,5536,1,0
37541,728,5073,1,0
37542,3287,5027,1,0
37543,828,5252,1,0
37544,2294,5467,1,0
37682,321,7498,1,0
37683,3288,7499,1,0
37684,2122,4913,1,0
37685,821,7500,1,0
37686,3289,5614,1,0
37687,3290,5614,1,0
37688,3291,5614,1,0
37689,3292,7501,1,0
37690,2101,6576,1,0
37691,462,7080,1,0
37692,2379,6595,1,0
37694,1249,5653,1,0
37695,29,7502,1,0
37696,160,5021,1,0
37697,415,5325,1,0
37698,3293,5222,1,0
37701,3294,5321,1,0
37702,97,7402,1,0
37703,110,5325,1,0
37705,40,4938,1,0
37708,40,7017,1,0
37709,3295,5731,1,0
37710,578,5404,1,0
37712,876,7503,1,0
37714,1481,5496,1,0
37715,2112,5496,1,0
37852,2213,5496,1,0
37853,1534,5161,1,0
37854,1438,7258,1,0
37855,798,5154,1,0
37995,3010,5754,1,0
37996,943,5394,1,0
37997,97,7140,1,0
37998,26,4932,1,0
37999,160,4817,1,0
38000,26,6209,1,0
38001,61,4817,1,0
38002,1672,5754,1,0
38003,1671,5754,1,0
38004,647,7342,1,0
38005,3296,7504,1,0
38146,2109,4817,1,0
38147,3297,6857,1,0
38148,3298,6078,1,0
38150,3299,6807,1,0
38151,2173,7505,1,0
38153,2331,5467,1,0
38154,2554,6742,1,0
38155,2104,6769,1,0
38160,358,7506,1,0
38161,184,7507,1,0
38163,3300,6164,1,0
38164,508,7048,1,0
38165,743,5118,1,0
38167,26,5958,1,0
38169,3301,5044,1,0
38170,2956,4871,1,0
38171,110,7303,1,0
38172,2243,4879,1,0
38173,3302,6857,1,0
38175,409,5386,1,0
38176,1924,6629,1,0
38177,24,7308,1,0
38178,626,5010,1,0
38179,378,5069,1,0
38180,728,7132,1,0
38181,3303,4918,1,0
38182,165,5738,1,0
38323,2448,6629,1,0
38326,2176,5572,1,0
38327,409,7508,1,0
38328,3304,4817,1,0
38329,2716,4817,1,0
38330,2098,7200,1,0
38331,2436,6595,1,0
38332,737,6773,1,0
38334,889,6275,1,0
38335,772,7509,1,0
38336,2853,7363,1,0
38337,97,5765,1,0
38339,642,6972,1,0
38340,172,7510,1,0
38341,3305,6703,1,0
38342,3306,7511,1,0
38343,129,6534,1,0
38344,165,7512,1,0
38346,1125,7513,1,0
38347,98,5472,1,0
38348,680,4859,1,0
38349,1100,6092,1,0
38351,409,7418,1,0
38352,1683,7044,1,0
38353,130,7418,1,0
38354,1583,5476,1,0
38355,3307,7511,1,0
38356,3305,7047,1,0
38359,2355,7200,1,0
38360,40,7514,1,0
38362,26,7515,1,0
38363,554,5922,1,0
38364,1616,5596,1,0
38368,2492,5398,1,0
38369,3308,5966,1,0
38515,2447,5172,1,0
38516,673,5749,1,0
38517,2252,6574,1,0
38518,1321,4903,1,0
38519,156,4952,1,0
38520,169,5624,1,0
38521,836,4904,1,0
38522,2699,5397,1,0
38524,118,6043,1,0
38661,928,6166,1,0
38662,1223,4817,1,0
38663,26,6448,1,0
38664,2802,6739,1,0
38801,3309,5295,1,0
38802,2250,5398,1,0
38803,3310,4918,1,0
38804,806,6699,1,0
38805,737,5118,1,0
38806,2119,5398,1,0
38807,79,4934,1,0
38808,160,7157,1,0
38809,921,5596,1,0
38810,2255,5398,1,0
38812,1100,6719,1,0
38813,285,4878,1,0
38814,3311,5191,1,0
38815,602,6070,1,0
38816,40,5849,1,0
38817,318,5926,1,0
38819,3312,4899,1,0
38820,508,6591,1,0
38821,2,5118,1,0
38822,241,5926,1,0
38823,1604,5637,1,0
38824,1553,5217,1,0
38826,2740,4932,1,0
38827,729,5316,1,0
38829,2855,5397,1,0
38830,3313,5172,1,0
38969,2981,5473,1,0
38971,483,5321,1,0
38972,512,7516,1,0
38973,2361,6629,1,0
38974,2620,6629,1,0
38975,3314,5867,1,0
38976,903,5541,1,0
38977,647,6273,1,0
38979,75,4980,1,0
38981,24,7320,1,0
38983,876,7320,1,0
38984,3315,6420,1,0
38985,426,5635,1,0
38986,24,5457,1,0
38988,955,5326,1,0
38989,35,7517,1,0
38990,114,7518,1,0
38991,409,4878,1,0
38992,1435,7519,1,0
38993,3316,6288,1,0
38994,2353,6871,1,0
38997,3317,5066,1,0
39000,110,6034,1,0
39001,132,6814,1,0
39002,173,5849,1,0
39003,2033,5283,1,0
39004,578,4899,1,0
39005,496,6728,1,0
39006,719,5014,1,0
39007,3318,7036,1,0
39008,2457,6411,1,0
39009,3319,5012,1,0
39010,3320,4899,1,0
39011,110,6193,1,0
39012,1700,6758,1,0
39013,431,6758,1,0
39014,326,5448,1,0
39016,114,4986,1,0
39017,172,6837,1,0
39019,2112,4896,1,0
39020,2511,5533,1,0
39021,2537,7520,1,0
39022,115,5321,1,0
39023,512,4874,1,0
39025,160,5524,1,0
39026,734,4932,1,0
39028,2607,5267,1,0
39031,160,7286,1,0
39032,852,4829,1,0
39033,75,6230,1,0
39034,602,5591,1,0
39035,1003,5849,1,0
39036,583,6004,1,0
39037,110,5623,1,0
39038,2779,7267,1,0
39040,266,5239,1,0
39041,2318,5398,1,0
39043,746,5177,1,0
39044,483,6135,1,0
39045,3321,6626,1,0
39046,35,5790,1,0
39047,3322,5095,1,0
39048,75,6270,1,0
39049,2715,6150,1,0
39050,2425,7521,1,0
39052,2021,4985,1,0
39054,2316,5072,1,0
39055,370,5072,1,0
39056,496,4978,1,0
39057,1022,6294,1,0
39059,1221,7522,1,0
39060,728,5058,1,0
39061,2089,5349,1,0
39062,998,6839,1,0
39065,2021,5075,1,0
39066,1268,5075,1,0
39067,578,5075,1,0
39068,114,5403,1,0
39069,2439,5075,1,0
39071,3323,6162,1,0
39072,244,6921,1,0
39073,40,6179,1,0
39075,160,6921,1,0
39077,262,5036,1,0
39078,462,6921,1,0
39080,3324,5676,1,0
39081,3325,5404,1,0
39083,647,5670,1,0
39084,98,5797,1,0
39087,129,7523,1,0
39088,3326,4878,1,0
39089,1905,5052,1,0
39092,2300,5950,1,0
39093,26,5915,1,0
39094,1220,4817,1,0
39097,1013,6371,1,0
39098,1557,5719,1,0
39100,3265,4904,1,0
39103,358,7524,1,0
39104,3327,5156,1,0
39105,712,5285,1,0
39106,1489,6491,1,0
39107,1765,6317,1,0
39108,2619,5286,1,0
39109,1488,6491,1,0
39110,1765,5181,1,0
39111,528,4878,1,0
39113,2834,5701,1,0
39114,295,5052,1,0
39115,3328,6600,1,0
39116,2619,5285,1,0
39117,210,7342,1,0
39118,443,5285,1,0
39119,3028,7525,1,0
39120,943,4918,1,0
39121,1590,4906,1,0
39125,3233,6592,1,0
39126,578,7526,1,0
39129,2080,5795,1,0
39130,2308,5467,1,0
39131,757,5467,1,0
39268,2990,5467,1,0
39269,2122,5467,1,0
39270,3329,5467,1,0
39272,3330,5467,1,0
39273,2923,6602,1,0
39274,2617,5467,1,0
39411,2349,4828,1,0
39412,2137,6993,1,0
39413,3331,6890,1,0
39415,2999,5467,1,0
39416,3332,7527,1,0
39417,1378,7527,1,0
39421,26,5721,1,0
39422,75,7392,1,0
39561,2296,6829,1,0
39563,29,5534,1,0
39565,250,7235,1,0
39566,3333,6007,1,0
39567,3334,7528,1,0
39568,98,7529,1,0
39569,2403,5285,1,0
39570,3335,5712,1,0
39571,918,5022,1,0
39572,409,7404,1,0
39574,3336,7530,1,0
39575,948,6873,1,0
39578,508,7531,1,0
39580,1093,5773,1,0
39581,643,4985,1,0
39582,138,5718,1,0
39584,3,6846,1,0
39585,520,4984,1,0
39586,1613,6393,1,0
39587,3307,7532,1,0
39588,3337,7047,1,0
39590,578,7027,1,0
39591,110,4851,1,0
39592,1641,4908,1,0
39593,155,6410,1,0
39594,40,5237,1,0
39597,72,7533,1,0
39598,2227,7533,1,0
39599,1,6846,1,0
39602,3338,5496,1,0
39604,1834,5087,1,0
39605,358,7534,1,0
39606,723,5773,1,0
39608,2607,5394,1,0
39609,2590,5615,1,0
39611,1568,6386,1,0
39612,2083,6595,1,0
39749,3339,7535,1,0
39750,675,6805,1,0
39751,2861,5470,1,0
39752,121,5300,1,0
39753,790,4997,1,0
39756,548,5824,1,0
39758,476,5810,1,0
39760,1316,5461,1,0
39761,668,5178,1,0
39762,2634,4926,1,0
39763,1893,4926,1,0
39764,792,5237,1,0
39765,1362,6846,1,0
39770,3340,7376,1,0
39771,3075,5237,1,0
39774,638,7536,1,0
39776,110,7342,1,0
39777,240,7439,1,0
39778,1161,7342,1,0
39781,2971,7537,1,0
39782,432,7538,1,0
39783,3341,5197,1,0
39784,3342,5197,1,0
39785,3343,6121,1,0
39788,900,4926,1,0
39789,2497,5394,1,0
39790,110,7439,1,0
39792,3344,7539,1,0
39794,244,5412,1,0
39795,118,7439,1,0
39796,3108,5745,1,0
39799,2288,6724,1,0
39801,3344,7335,1,0
39803,1229,7159,1,0
39804,712,7289,1,0
39805,285,7306,1,0
39810,362,7540,1,0
39814,3345,5676,1,0
39815,176,5420,1,0
39817,40,5893,1,0
39818,121,5253,1,0
39819,214,5125,1,0
39822,2355,5398,1,0
39826,2022,5478,1,0
39828,2721,7541,1,0
39830,3041,5760,1,0
39832,110,7542,1,0
39834,3346,6776,1,0
39837,2491,6595,1,0
39839,98,6790,1,0
39842,299,6874,1,0
39844,915,5919,1,0
39846,3347,6776,1,0
39847,98,6351,1,0
39848,578,4986,1,0
39849,240,7543,1,0
39986,600,4817,1,0
39987,26,5412,1,0
39988,680,6740,1,0
39990,927,4939,1,0
39991,171,4989,1,0
39992,920,4989,1,0
39993,3348,6857,1,0
39994,3349,4989,1,0
39995,1835,5453,1,0
39996,3350,5398,1,0
40002,724,5204,1,0
40004,587,7498,1,0
40005,295,6122,1,0
40006,3351,5724,1,0
40010,3237,6386,1,0
40011,3352,5689,1,0
40012,1164,5590,1,0
40013,3167,6386,1,0
40014,2525,5622,1,0
40015,1768,5747,1,0
40016,1319,5952,1,0
40018,3353,5622,1,0
40019,1421,6386,1,0
40021,1236,5824,1,0
40023,1018,7377,1,0
40026,870,5212,1,0
40029,3354,7544,1,0
40030,409,7545,1,0
40031,3,5214,1,0
40042,870,5213,1,0
40043,2021,4908,1,0
40045,3355,5340,1,0
40046,247,6084,1,0
40047,436,4908,1,0
40048,407,7546,1,0
40051,26,5342,1,0
40053,431,7547,1,0
40054,2536,4837,1,0
40055,1617,7548,1,0
40056,3356,7549,1,0
40057,933,7550,1,0
40058,3001,5498,1,0
40059,1949,6386,1,0
40060,921,5701,1,0
40061,110,5812,1,0
40064,3357,7551,1,0
40065,354,5127,1,0
40066,2450,5063,1,0
40067,179,6287,1,0
40069,3358,5095,1,0
40071,482,5052,1,0
40073,3359,4908,1,0
40075,882,5760,1,0
40077,3360,6305,1,0
40078,1394,7040,1,0
40079,3361,7552,1,0
40080,443,4908,1,0
40082,1100,6449,1,0
40084,285,5052,1,0
40085,1908,4905,1,0
40086,1107,5324,1,0
40087,1604,5784,1,0
40088,3362,5784,1,0
40090,2104,7553,1,0
40091,26,5065,1,0
40092,40,5065,1,0
40093,97,5065,1,0
40095,3363,5065,1,0
40096,3364,5065,1,0
40097,640,6383,1,0
40098,3365,7023,1,0
40099,40,7554,1,0
40104,2303,6580,1,0
40105,3099,6580,1,0
40106,3037,6580,1,0
40108,2766,7555,1,0
40109,111,7556,1,0
40110,122,5063,1,0
40111,719,4884,1,0
40113,3366,5192,1,0
40114,385,7285,1,0
40115,3367,7285,1,0
40116,401,5191,1,0
40118,2938,4982,1,0
40119,3368,4817,1,0
40123,3239,5203,1,0
40124,3369,5799,1,0
40125,578,4813,1,0
40126,830,5191,1,0
40127,3170,5191,1,0
40132,2112,7557,1,0
40134,2109,5432,1,0
40135,178,5712,1,0
40272,3370,7274,1,0
40275,240,5321,1,0
40416,165,6887,1,0
40417,3371,5468,1,0
40418,3239,4961,1,0
40419,828,6763,1,0
40420,114,6763,1,0
40421,2391,6763,1,0
40422,160,5412,1,0
40423,2120,5306,1,0
40424,3372,5024,1,0
40426,3373,5306,1,0
40428,2597,6778,1,0
40429,2209,7393,1,0
40431,1999,6629,1,0
40433,165,5273,1,0
40435,1020,4905,1,0
40436,1533,4905,1,0
40437,2874,5432,1,0
40439,3374,5633,1,0
40440,748,7558,1,0
40441,2852,5816,1,0
40442,729,4951,1,0
40443,737,4963,1,0
40448,3375,5024,1,0
40449,110,5853,1,0
40451,578,7227,1,0
40452,121,7227,1,0
40453,2297,5044,1,0
40454,3376,5024,1,0
40455,1656,4860,1,0
40592,852,7559,1,0
40593,32,6230,1,0
40594,1909,5024,1,0
40595,114,7430,1,0
40596,304,7516,1,0
40597,1286,5024,1,0
40735,1144,4873,1,0
40736,809,5010,1,0
40738,2382,7200,1,0
40739,2424,7200,1,0
40740,3377,5868,1,0
40743,156,5024,1,0
40744,1164,5243,1,0
40745,2698,5676,1,0
40747,990,5690,1,0
40748,270,7560,1,0
40749,2461,5398,1,0
40750,1907,7561,1,0
40751,2431,7200,1,0
40752,954,6287,1,0
40753,2209,7562,1,0
40755,728,5763,1,0
40756,3378,4835,1,0
40757,2234,5404,1,0
40758,2604,5024,1,0
40759,145,5478,1,0
40760,400,7563,1,0
40761,1942,6219,1,0
40764,1926,5037,1,0
40765,791,4944,1,0
40766,2211,4944,1,0
40903,2935,6769,1,0
40904,1265,5024,1,0
40906,1959,6835,1,0
40908,2113,7101,1,0
40910,409,4874,1,0
41047,3099,6816,1,0
41048,1542,5130,1,0
41049,3379,5024,1,0
41050,3380,5320,1,0
41051,876,5519,1,0
41052,2419,5412,1,0
41054,533,5654,1,0
41055,2011,6979,1,0
41056,3381,5024,1,0
41057,3382,5024,1,0
41058,3383,5024,1,0
41059,114,7564,1,0
41061,797,5016,1,0
41062,3230,4992,1,0
41063,748,6181,1,0
41064,900,7565,1,0
41066,502,7566,1,0
41068,3384,4878,1,0
41069,578,7170,1,0
41070,3385,4874,1,0
41071,3386,4918,1,0
41073,3387,5177,1,0
41074,2191,4929,1,0
41077,244,7007,1,0
41217,35,4929,1,0
41219,409,7567,1,0
41220,3388,7568,1,0
41221,3340,7567,1,0
41223,415,6923,1,0
41224,2906,6901,1,0
41226,1190,5499,1,0
41227,2817,6435,1,0
41228,2109,5254,1,0
41229,376,6934,1,0
41230,3389,5432,1,0
41231,324,7569,1,0
41233,3390,7097,1,0
41234,3204,5281,1,0
41235,3391,6447,1,0
41236,1184,4945,1,0
41237,2466,6767,1,0
41238,1249,5762,1,0
41239,807,7502,1,0
41242,3392,5104,1,0
41243,3393,6891,1,0
41245,3394,5037,1,0
41247,3395,5037,1,0
41249,2959,5037,1,0
41250,2421,5398,1,0
41251,3093,6576,1,0
41253,1765,5172,1,0
41255,3396,5037,1,0
41392,526,7570,1,0
41393,2314,6778,1,0
41394,1307,7571,1,0
41395,3397,5741,1,0
41396,1487,5707,1,0
41397,1765,5707,1,0
41400,3398,5810,1,0
41401,2216,5660,1,0
41402,430,5037,1,0
41403,3399,5037,1,0
41404,1909,5037,1,0
41405,2999,6723,1,0
41543,3400,5037,1,0
41544,247,7572,1,0
41545,3401,5037,1,0
41546,3402,5037,1,0
41547,955,5583,1,0
41548,2112,7573,1,0
41549,2097,6070,1,0
41550,2414,6752,1,0
41551,114,7574,1,0
41552,2376,5397,1,0
41553,3177,4980,1,0
41554,3403,5037,1,0
41555,1383,6159,1,0
41556,2706,4878,1,0
41557,3404,5037,1,0
41558,3405,5037,1,0
41559,1574,5736,1,0
41561,2021,6088,1,0
41563,156,5037,1,0
41564,2960,5037,1,0
41565,3406,4918,1,0
41566,2604,5037,1,0
41572,730,5792,1,0
41573,3407,7575,1,0
41574,716,7575,1,0
41575,1701,6002,1,0
41576,2754,5037,1,0
41577,2355,6130,1,0
41578,75,7576,1,0
41580,61,5771,1,0
41582,3408,7172,1,0
41584,3409,4840,1,0
41585,3410,5037,1,0
41586,2307,5939,1,0
41587,531,7272,1,0
41589,74,7446,1,0
41590,2423,5795,1,0
41591,2109,5172,1,0
41592,2644,7018,1,0
41593,2109,5749,1,0
41594,118,5778,1,0
41596,2598,6296,1,0
41597,3411,5037,1,0
41734,2117,5773,1,0
41735,3412,5818,1,0
41736,3413,4892,1,0
41737,3414,6649,1,0
41738,578,7414,1,0
41739,1007,7190,1,0
41740,299,6024,1,0
41741,3382,5037,1,0
41742,3415,5037,1,0
41746,409,5072,1,0
41748,114,4994,1,0
41749,250,5010,1,0
41752,2139,4945,1,0
41753,732,7106,1,0
41754,1317,5581,1,0
41756,98,7474,1,0
41757,3416,5193,1,0
41758,2216,5154,1,0
41761,3417,7332,1,0
41763,3080,6840,1,0
41764,1253,4952,1,0
41765,172,5308,1,0
41768,307,7115,1,0
41769,26,7577,1,0
41770,2910,6634,1,0
41771,2005,6832,1,0
41772,647,5455,1,0
41775,2474,6130,1,0
41777,2374,5822,1,0
41778,239,6817,1,0
41779,2184,5033,1,0
41780,2647,6698,1,0
41781,1001,5709,1,0
41782,75,6370,1,0
41783,1561,4829,1,0
41784,3418,5528,1,0
41785,3419,6961,1,0
41786,283,6823,1,0
41787,537,4870,1,0
41789,303,6102,1,0
41790,577,7103,1,0
41791,1980,4993,1,0
41794,1221,5400,1,0
41795,2483,5219,1,0
41800,2636,5112,1,0
41801,3420,7578,1,0
41804,637,7049,1,0
41805,648,7579,1,0
41806,1920,5964,1,0
41807,3421,5095,1,0
41808,3422,5024,1,0
41810,3232,5819,1,0
41811,2126,4940,1,0
41812,173,4994,1,0
41814,1154,5091,1,0
41815,2285,4898,1,0
41817,430,4961,1,0
41818,126,7277,1,0
41819,3423,6989,1,0
41820,1652,6724,1,0
41825,3424,7573,1,0
41826,1474,6056,1,0
41833,398,6793,1,0
41834,110,4907,1,0
41836,29,7580,1,0
